id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
198140,Rogelio Funes Mori,72,A,185,Right,0,74.0,0.66,36.0,67.0,49.0,75.0,,,,,,
198142,Onur Ayik,65,M,180,Right,0,64.0,0.6,62.0,62.0,46.0,62.0,,,,,,
198147,Mark van der Maarel,64,D,177,Right,0,72.0,0.44,50.0,61.0,66.0,57.0,,,,,,
198148,Ismo Vorstermans,65,D,185,Right,0,62.0,0.43,58.0,42.0,67.0,66.0,,,,,,
198160,Shaun Francis,62,D,183,Left,1,83.0,0.39,56.0,63.0,62.0,59.0,,,,,,
198163,Emre Turan,57,D,185,Right,0,67.0,0.34,43.0,43.0,61.0,66.0,,,,,,
198167,Ross LaBauex,59,M,175,Right,1,77.0,0.51,52.0,62.0,61.0,61.0,,,,,,
198175,Luc Castaignos,72,A,187,Right,1,82.0,0.7000000000000001,42.0,69.0,53.0,72.0,,,,,,
198176,Stefan de Vrij,69,D,188,Right,0,68.0,0.43,66.0,61.0,72.0,64.0,,,,,,
198177,Bart Schenkeveld,63,D,184,Right,0,64.0,0.39,46.0,55.0,66.0,58.0,,,,,,
198190,Greg Cunningham,68,D,183,Left,0,70.0,0.5700000000000001,52.0,65.0,67.0,66.0,,,,,,
198193,Róbert Mak,69,A,179,Right,0,78.0,0.66,56.0,74.0,41.0,65.0,,,,,,
198194,Daniel Williams,65,D,182,Right,0,75.0,0.41000000000000003,64.0,65.0,65.0,68.0,,,,,,
198195,Petar Slišković,68,A,193,Right,0,74.0,0.65,53.0,68.0,52.0,63.0,,,,,,
198196,Pierre-Michel Lasogga,70,A,189,Right,0,66.0,0.66,43.0,63.0,54.0,74.0,,,,,,
198198,Jordi Amat,69,D,183,Right,0,65.0,0.29,48.0,36.0,70.0,74.0,,,,,,
198200,Benjamin Stambouli,67,D,180,Right,0,54.0,0.4,55.0,42.0,67.0,70.0,,,,,,
198202,Philipp Wollscheid,73,D,194,Right,1,60.0,0.37,48.0,45.0,76.0,72.0,,,,,,
198213,Leandro Damião,80,A,187,Right,1,76.0,0.76,52.0,70.0,60.0,85.0,,,,,,
198222,Korede Aiyegbusi,53,D,165,Right,1,76.0,0.42,50.0,48.0,57.0,61.0,,,,,,
198223,Raffaele Maiello,63,M,177,Right,1,73.0,0.62,66.0,69.0,54.0,57.0,,,,,,
198235,Jon Taylor,61,M,180,Right,1,91.0,0.5,48.0,70.0,43.0,46.0,,,,,,
198250,Zsolt Korcsmár,63,D,190,Right,1,64.0,0.39,55.0,39.0,65.0,75.0,,,,,,
198251,Bedoya,63,M,174,Left,0,66.0,0.61,58.0,61.0,52.0,52.0,,,,,,
198255,Zack Schilawski,61,A,178,Right,0,68.0,0.58,51.0,64.0,49.0,60.0,,,,,,
198257,Seth Sinovic,62,D,178,Right,0,66.0,0.48,59.0,57.0,64.0,60.0,,,,,,
198258,Zak Boggs,61,M,185,Right,1,76.0,0.54,56.0,59.0,55.0,56.0,,,,,,
198261,Tim Ream,69,D,185,Left,0,71.0,0.45,68.0,63.0,69.0,73.0,,,,,,
198266,Michael Uchebo,67,A,194,Right,1,63.0,0.65,45.0,61.0,56.0,62.0,,,,,,
198267,Alexander Emenike,64,D,185,Left,0,73.0,0.54,49.0,62.0,68.0,65.0,,,,,,
198269,Jake Jervis,63,A,191,Right,1,84.0,0.53,47.0,65.0,47.0,61.0,,,,,,
198279,Chris Schuler,63,D,193,Right,1,58.0,0.35000000000000003,49.0,35.0,67.0,74.0,,,,,,
198281,David Estrada,57,A,173,Right,0,72.0,0.5700000000000001,45.0,61.0,36.0,42.0,,,,,,
198283,Mike Seamon,55,M,185,Right,0,66.0,0.54,54.0,59.0,63.0,65.0,,,,,,
198285,Lee Nicholls,57,GK,180,Right,0,,,,,,,59.0,56.0,52.0,59.0,50.0,58.0
198288,Steven Beitashour,62,D,178,Right,0,62.0,0.53,58.0,54.0,65.0,59.0,,,,,,
198289,Sergey Chepchugov,65,GK,185,Right,0,,,,,,,65.0,67.0,67.0,70.0,45.0,64.0
198294,Joseph Nane,60,M,188,Right,0,57.0,0.37,49.0,55.0,66.0,65.0,,,,,,
1983,Stéphane Grichting,75,D,186,Left,0,38.0,0.39,60.0,49.0,77.0,79.0,,,,,,
198325,Kyle Nakazawa,62,M,180,Right,1,66.0,0.63,59.0,65.0,61.0,63.0,,,,,,
198329,Rodrigo,72,A,180,Left,0,78.0,0.6900000000000001,61.0,75.0,52.0,71.0,,,,,,
198330,Ivan Franjić,64,D,180,Right,0,69.0,0.61,64.0,51.0,65.0,64.0,,,,,,
198331,Matěj Vydra,63,A,180,Right,1,76.0,0.59,49.0,61.0,45.0,62.0,,,,,,
198338,Daniele Mori,66,D,190,Right,0,60.0,0.39,38.0,45.0,73.0,75.0,,,,,,
198347,Franco Jara,77,A,179,Right,0,81.0,0.76,61.0,81.0,51.0,68.0,,,,,,
198348,Mathias Autret,65,M,179,Left,0,71.0,0.63,64.0,69.0,50.0,40.0,,,,,,
198352,Stefan Bell,65,D,192,Right,0,65.0,0.48,63.0,44.0,70.0,65.0,,,,,,
198363,Johannes Focher,62,GK,197,Right,0,,,,,,,66.0,57.0,58.0,59.0,44.0,63.0
198372,Gordon Smith,60,A,183,Left,0,67.0,0.56,49.0,48.0,47.0,72.0,,,,,,
198373,Scott Robinson,60,A,168,Right,1,80.0,0.54,50.0,65.0,46.0,54.0,,,,,,
198376,George Miller,58,M,180,Right,0,62.0,0.42,58.0,55.0,56.0,47.0,,,,,,
198377,Liam Palmer,61,M,180,Right,1,77.0,0.53,54.0,58.0,51.0,56.0,,,,,,
198379,George Thorne,59,M,188,Right,0,55.0,0.49,58.0,52.0,54.0,53.0,,,,,,
198386,Sebastián Dubarbier,70,M,179,Left,0,72.0,0.62,64.0,75.0,56.0,58.0,,,,,,
198394,Alexander Kacaniklic,63,M,178,Left,1,76.0,0.59,54.0,70.0,43.0,47.0,,,,,,
198412,Stephen Husband,57,M,180,Right,0,58.0,0.47000000000000003,57.0,54.0,60.0,63.0,,,,,,
198426,Gonzalo Castellani,65,M,183,Right,0,62.0,0.59,65.0,63.0,46.0,45.0,,,,,,
198437,Tom Bradshaw,58,A,178,Right,1,77.0,0.55,42.0,62.0,41.0,46.0,,,,,,
198449,Teddy Mézague,61,D,185,Right,0,58.0,0.29,45.0,26.0,66.0,66.0,,,,,,
198469,Dean Zambra,54,M,177,Right,0,57.0,0.5,54.0,51.0,56.0,55.0,,,,,,
198497,Mark Connolly,64,D,185,Right,0,58.0,0.22,55.0,38.0,63.0,72.0,,,,,,
198524,Eoghan Osborne,54,D,180,Left,0,61.0,0.39,52.0,52.0,54.0,55.0,,,,,,
198529,Nathan Murphy,54,D,179,Left,0,64.0,0.34,39.0,42.0,54.0,59.0,,,,,,
198538,Bjørn Paulsen,54,A,190,Right,0,55.0,0.5700000000000001,39.0,51.0,47.0,59.0,,,,,,
198543,Aaron Greene,58,A,180,Left,1,81.0,0.55,50.0,58.0,45.0,54.0,,,,,,
198554,Anthony Ujah,74,A,183,Right,1,77.0,0.6900000000000001,51.0,70.0,55.0,76.0,,,,,,
198584,Serigne Kara,78,M,192,Right,1,75.0,0.55,74.0,60.0,82.0,78.0,,,,,,
198600,Jorge Enríquez,68,M,189,Right,0,61.0,0.55,60.0,62.0,72.0,56.0,,,,,,
198618,Paolo Dametto,61,D,178,Right,0,57.0,0.38,42.0,29.0,61.0,68.0,,,,,,
198626,Chris Lewington,57,GK,178,Right,0,,,,,,,66.0,51.0,48.0,69.0,60.0,48.0
198631,Rodri,67,A,174,Right,0,72.0,0.63,43.0,67.0,47.0,66.0,,,,,,
198635,Wellington Silva,69,A,170,Right,1,81.0,0.64,56.0,81.0,39.0,59.0,,,,,,
198638,Oliver Buff,59,M,176,Right,0,68.0,0.6,61.0,57.0,47.0,44.0,,,,,,
198640,Zakaria Labyad,70,A,170,Right,1,81.0,0.6900000000000001,68.0,70.0,39.0,61.0,,,,,,
198641,Kenneth Zohore,65,A,195,Left,1,70.0,0.62,40.0,59.0,52.0,61.0,,,,,,
198651,Francisco Navas Cobo,57,M,178,Right,0,74.0,0.55,51.0,63.0,37.0,48.0,,,,,,
198688,Florentin Pogba,60,D,187,Left,1,59.0,0.3,51.0,32.0,67.0,77.0,,,,,,
198689,Keanu Marsh-Brown,61,M,178,Right,0,74.0,0.51,57.0,65.0,52.0,42.0,,,,,,
19869,Chris Hackett,60,M,183,Right,1,82.0,0.46,56.0,64.0,48.0,48.0,,,,,,
198690,Roger Torres,66,M,167,Left,0,65.0,0.64,58.0,74.0,41.0,42.0,,,,,,
198692,Dean Parrett,62,M,178,Right,0,68.0,0.59,57.0,68.0,56.0,60.0,,,,,,
198704,Josh McEachran,71,M,178,Left,1,76.0,0.64,74.0,75.0,58.0,50.0,,,,,,
198705,Andy Najar,69,M,170,Right,0,78.0,0.64,65.0,75.0,53.0,55.0,,,,,,
198710,James Rodríguez,79,A,180,Left,0,76.0,0.75,75.0,82.0,55.0,64.0,,,,,,
198717,Wilfried Zaha,64,A,180,Right,1,83.0,0.55,53.0,75.0,52.0,55.0,,,,,,
198721,Daniel Cappelletti,62,D,180,Right,0,53.0,0.22,32.0,25.0,67.0,65.0,,,,,,
198726,Richmond Boakye,67,A,185,Right,1,88.0,0.62,45.0,62.0,57.0,57.0,,,,,,
198733,Oguzhan Kefkir,56,A,175,Left,0,74.0,0.58,42.0,65.0,31.0,53.0,,,,,,
19874,Dean Whitehead,75,M,183,Right,0,69.0,0.67,78.0,70.0,75.0,70.0,,,,,,
198760,Saphir Taïder,62,M,180,Right,0,69.0,0.5,59.0,66.0,59.0,54.0,,,,,,
198776,Jonathan Williams,62,M,173,Right,1,82.0,0.49,59.0,71.0,48.0,54.0,,,,,,
198782,Thomas Wils,56,M,185,Right,0,56.0,0.39,47.0,40.0,62.0,61.0,,,,,,
198784,Alex Oxlade-Chamberlain,69,M,180,Right,1,89.0,0.55,65.0,71.0,44.0,48.0,,,,,,
198810,Bailey Wright,58,D,175,Right,0,56.0,0.38,34.0,40.0,60.0,65.0,,,,,,
198816,Pierre Bouby,64,D,185,Left,0,69.0,0.56,60.0,58.0,66.0,59.0,,,,,,
198819,Kévin Bérigaud,63,A,178,Right,1,72.0,0.63,50.0,67.0,47.0,63.0,,,,,,
198825,Mark Cullen,61,A,175,Right,0,66.0,0.58,48.0,55.0,44.0,60.0,,,,,,
198849,Thanos Petsos,67,M,184,Right,0,61.0,0.33,57.0,54.0,69.0,69.0,,,,,,
198856,Christopher Avevor,61,D,184,Right,0,63.0,0.31,53.0,44.0,65.0,71.0,,,,,,
198858,Andrea De Vito,60,D,179,Left,0,68.0,0.41000000000000003,36.0,54.0,61.0,51.0,,,,,,
198861,Nampalys Mendy,65,M,174,Right,0,73.0,0.5,66.0,64.0,62.0,64.0,,,,,,
198871,João Silva,70,A,189,Right,0,63.0,0.66,43.0,66.0,52.0,74.0,,,,,,
198873,Daylon Claasen,64,M,176,Right,1,73.0,0.55,62.0,72.0,53.0,51.0,,,,,,
198888,Fabricio,71,D,184,Right,0,61.0,0.51,56.0,60.0,74.0,71.0,,,,,,
198890,Michel,74,M,180,Right,0,62.0,0.66,69.0,62.0,74.0,70.0,,,,,,
198891,Conor Clifford,55,M,182,Right,0,71.0,0.47000000000000003,57.0,65.0,49.0,60.0,,,,,,
198904,Grant Hanley,68,D,188,Left,0,64.0,0.34,53.0,34.0,69.0,72.0,,,,,,
198909,Jordan Mustoe,55,D,180,Left,0,66.0,0.33,56.0,50.0,51.0,54.0,,,,,,
198910,Nico Klotz,62,M,173,Right,1,80.0,0.54,57.0,69.0,36.0,55.0,,,,,,
198911,Pierre le Beau,62,D,186,Right,0,71.0,0.4,55.0,54.0,66.0,64.0,,,,,,
198914,Jan Hochscheidt,66,M,179,Right,0,74.0,0.65,64.0,67.0,55.0,61.0,,,,,,
198915,Marc Hensel,67,M,188,Right,0,67.0,0.64,61.0,61.0,72.0,69.0,,,,,,
198918,Patrick Sonntag,51,A,184,Right,0,73.0,0.47000000000000003,40.0,57.0,33.0,55.0,,,,,,
198920,Alban Ramaj,60,A,180,Right,1,82.0,0.59,51.0,66.0,44.0,57.0,,,,,,
198921,Shane O'Connor,54,D,178,Right,0,55.0,0.35000000000000003,32.0,42.0,55.0,55.0,,,,,,
198929,Mark Griffin,56,A,178,Right,0,63.0,0.55,48.0,57.0,37.0,55.0,,,,,,
198930,Johnny Breen,56,A,181,Right,0,72.0,0.53,42.0,56.0,44.0,56.0,,,,,,
198946,Danilo D'Ambrosio,65,D,185,Right,0,77.0,0.5700000000000001,66.0,60.0,68.0,66.0,,,,,,
198949,Kévin Malcuit,56,A,182,Right,1,81.0,0.54,41.0,56.0,43.0,50.0,,,,,,
198951,Cédric Bakambu,59,A,180,Right,0,64.0,0.56,48.0,62.0,39.0,51.0,,,,,,
19896,Valerón,76,M,180,Right,0,55.0,0.64,80.0,78.0,36.0,40.0,,,,,,
198970,Jonathan Mensah,65,D,188,Right,0,60.0,0.39,42.0,43.0,70.0,75.0,,,,,,
198977,Christopher Quiring,62,M,172,Right,1,83.0,0.46,56.0,66.0,33.0,53.0,,,,,,
198986,Paul Murphy,53,GK,183,Right,0,,,,,,,54.0,52.0,53.0,56.0,31.0,53.0
198995,Anthony Flood,57,A,191,Right,0,65.0,0.53,40.0,55.0,40.0,68.0,,,,,,
198999,Sam Gallagher,56,D,181,Left,0,60.0,0.37,59.0,55.0,57.0,66.0,,,,,,
199000,Trent Sainsbury,57,D,178,Right,0,60.0,0.41000000000000003,51.0,30.0,61.0,62.0,,,,,,
199006,Gerard Barron,54,GK,191,Right,0,,,,,,,54.0,52.0,53.0,58.0,33.0,52.0
199007,Mark McGinlay,52,GK,191,Right,0,,,,,,,52.0,54.0,51.0,55.0,40.0,52.0
199008,Sean Harding,53,D,178,Right,0,54.0,0.3,45.0,37.0,60.0,59.0,,,,,,
199009,Ciaran Nangle,53,D,173,Left,0,60.0,0.27,44.0,34.0,56.0,53.0,,,,,,
199011,Paul Corry,54,M,188,Left,0,60.0,0.51,58.0,44.0,54.0,62.0,,,,,,
199012,Peter McMahon,54,M,179,Right,0,61.0,0.52,54.0,52.0,52.0,53.0,,,,,,
199014,David McMillan,55,A,180,Right,0,62.0,0.54,34.0,55.0,41.0,56.0,,,,,,
199015,Ciaran Kilduff,57,A,193,Right,1,71.0,0.54,33.0,54.0,45.0,68.0,,,,,,
199016,Graham Rusk,55,A,179,Right,0,71.0,0.54,35.0,54.0,40.0,53.0,,,,,,
199018,Michael Leahy,55,D,185,Right,0,55.0,0.24,24.0,24.0,58.0,64.0,,,,,,
199021,Keith Ward,57,M,178,Left,0,68.0,0.53,56.0,57.0,42.0,52.0,,,,,,
199023,Sean Houston,53,D,179,Left,0,60.0,0.5,50.0,51.0,53.0,54.0,,,,,,
199024,Danny Fallon,50,M,183,Right,0,55.0,0.46,53.0,46.0,45.0,52.0,,,,,,
199027,Jack Robinson,62,D,168,Left,1,80.0,0.39,58.0,56.0,56.0,64.0,,,,,,
199060,Georgios Tzavellas,74,D,183,Left,1,74.0,0.7000000000000001,77.0,69.0,71.0,75.0,,,,,,
199069,Vincent Aboubakar,65,A,184,Right,1,89.0,0.6,44.0,65.0,48.0,59.0,,,,,,
199071,Andy Drury,61,A,180,Right,0,68.0,0.52,61.0,58.0,54.0,46.0,,,,,,
199074,Lacina Traoré,74,A,203,Left,1,70.0,0.67,41.0,63.0,63.0,64.0,,,,,,
199146,Andy Halliday,65,A,173,Left,1,82.0,0.5,60.0,67.0,38.0,51.0,,,,,,
199149,Matt Smith,64,D,180,Right,1,56.0,0.37,43.0,28.0,69.0,77.0,,,,,,
199151,Juan Manuel Iturbe,74,A,170,Left,1,81.0,0.6900000000000001,68.0,79.0,39.0,58.0,,,,,,
199152,Dejan Lekić,66,A,193,Right,1,45.0,0.66,45.0,58.0,59.0,69.0,,,,,,
199159,Luke Brattan,57,M,175,Right,0,70.0,0.56,63.0,47.0,35.0,39.0,,,,,,
199163,Kevin Wattamaleo,64,M,175,Right,1,69.0,0.58,64.0,64.0,71.0,67.0,,,,,,
199167,Oh Jae Suk,61,D,178,Right,0,72.0,0.46,57.0,61.0,65.0,56.0,,,,,,
199168,Roland Bergkamp,63,A,191,Right,0,62.0,0.5700000000000001,42.0,52.0,54.0,60.0,,,,,,
199169,Kamohelo Mokotjo,66,M,174,Right,0,69.0,0.49,65.0,69.0,61.0,63.0,,,,,,
199189,Ross Barkley,69,M,188,Right,0,79.0,0.6,70.0,67.0,59.0,66.0,,,,,,
199195,Jonathan Delaplace,64,M,167,Right,1,75.0,0.55,63.0,67.0,52.0,53.0,,,,,,
199198,Tommy Amphlett,56,A,173,Right,1,80.0,0.55,47.0,54.0,42.0,44.0,,,,,,
199205,Raphael Martinho,72,M,183,Left,1,89.0,0.67,65.0,76.0,56.0,57.0,,,,,,
199207,Zvonko Pamić,66,M,184,Right,0,66.0,0.5700000000000001,67.0,66.0,61.0,60.0,,,,,,
199217,Jens Wissing,62,D,183,Left,0,71.0,0.42,62.0,50.0,66.0,62.0,,,,,,
199230,Kim Min Sik,64,GK,187,Right,1,,,,,,,63.0,67.0,67.0,65.0,34.0,64.0
199231,Kim Tae Hwan,62,A,177,Right,1,78.0,0.51,57.0,65.0,47.0,57.0,,,,,,
199235,Jo Jae Cheol,60,M,176,Right,0,65.0,0.6,62.0,63.0,47.0,55.0,,,,,,
199237,Kang Sung Kwan,53,GK,184,Right,0,,,,,,,50.0,47.0,48.0,61.0,34.0,59.0
199238,Yun Young Sun,65,D,185,Right,0,78.0,0.32,43.0,42.0,73.0,66.0,,,,,,
199240,Jang Suk Won,55,D,184,Right,0,58.0,0.41000000000000003,60.0,50.0,59.0,55.0,,,,,,
199241,Park Sang Hee,54,M,180,Right,0,65.0,0.5,56.0,56.0,55.0,51.0,,,,,,
199248,Halil Savran,62,A,181,Right,1,75.0,0.58,51.0,64.0,49.0,65.0,,,,,,
199260,Kim Kyo Bin,55,GK,193,Right,0,,,,,,,55.0,56.0,54.0,55.0,33.0,57.0
199261,Kang Jin Kyu,57,M,175,Right,0,74.0,0.38,51.0,34.0,64.0,68.0,,,,,,
199262,Kim Young Wook,58,M,177,Right,0,73.0,0.52,63.0,40.0,52.0,48.0,,,,,,
199264,Lee Seung Hee,60,M,184,Right,1,77.0,0.45,51.0,60.0,65.0,52.0,,,,,,
199268,Moise Bambara,61,D,185,Right,0,69.0,0.56,59.0,62.0,63.0,64.0,,,,,,
199287,Eric Tié Bi,70,M,189,Right,0,72.0,0.48,65.0,41.0,72.0,55.0,,,,,,
199294,David Meza Colli,62,M,179,Right,0,68.0,0.48,59.0,66.0,59.0,54.0,,,,,,
199300,Choi Ho Jung,55,M,182,Right,1,76.0,0.41000000000000003,54.0,55.0,61.0,52.0,,,,,,
199301,Hwang Il Su,57,M,173,Right,0,55.0,0.52,62.0,50.0,59.0,57.0,,,,,,
199302,Santos,66,A,165,Right,0,80.0,0.64,64.0,70.0,48.0,64.0,,,,,,
199304,Danilo,76,M,184,Right,1,87.0,0.72,73.0,80.0,68.0,65.0,,,,,,
199310,Jeon Sang Wook,61,GK,191,Right,0,,,,,,,60.0,64.0,64.0,61.0,56.0,60.0
199311,Lee Hyun Woong,60,M,175,Right,0,73.0,0.6,61.0,67.0,58.0,59.0,,,,,,
199338,Alexandru Ioniţă,68,A,185,Right,0,68.0,0.65,51.0,61.0,50.0,69.0,,,,,,
199352,Samil Cinaz,62,M,187,Right,0,67.0,0.5700000000000001,56.0,54.0,68.0,64.0,,,,,,
199386,Bryan Linssen,65,M,170,Right,0,68.0,0.65,61.0,66.0,53.0,67.0,,,,,,
199413,Tobias Kempe,66,M,184,Right,0,75.0,0.63,63.0,69.0,51.0,64.0,,,,,,
199414,Carlo Evertz,54,M,178,Right,0,57.0,0.51,51.0,59.0,40.0,46.0,,,,,,
199415,Gary Burke,53,A,174,Left,0,71.0,0.52,30.0,51.0,35.0,51.0,,,,,,
199416,Ibai Gómez,65,A,179,Right,0,71.0,0.67,58.0,69.0,51.0,55.0,,,,,,
199432,Yannick Rymenants,60,A,178,Left,0,72.0,0.54,54.0,65.0,56.0,50.0,,,,,,
199434,Dušan Tadić,75,M,181,Left,0,78.0,0.7000000000000001,80.0,79.0,58.0,63.0,,,,,,
199438,Adli Lachheb,66,D,194,Right,1,55.0,0.35000000000000003,38.0,45.0,75.0,56.0,,,,,,
199449,Diogo Ferreira,56,M,179,Right,0,63.0,0.58,46.0,63.0,54.0,55.0,,,,,,
199450,Petar Franjic,55,D,185,Right,0,64.0,0.3,43.0,28.0,60.0,60.0,,,,,,
199454,Neil Harney,54,D,180,Right,0,53.0,0.35000000000000003,33.0,29.0,54.0,56.0,,,,,,
199459,Lee Dixon,53,M,178,Right,0,64.0,0.41000000000000003,48.0,56.0,38.0,46.0,,,,,,
199461,Stephen Traynor,53,M,184,Right,0,58.0,0.51,54.0,48.0,54.0,60.0,,,,,,
199463,Robbie Sinclair,55,A,178,Right,0,72.0,0.46,49.0,61.0,47.0,59.0,,,,,,
199474,Kanu,71,D,188,Right,1,80.0,0.42,49.0,37.0,73.0,79.0,,,,,,
199475,Willi Evseev,58,M,176,Left,0,67.0,0.51,61.0,57.0,38.0,60.0,,,,,,
199479,Boné Uaferro,52,D,191,Right,0,60.0,0.36,42.0,44.0,56.0,54.0,,,,,,
199488,Nico,61,M,174,Right,0,68.0,0.48,62.0,61.0,46.0,50.0,,,,,,
199490,Joselu,60,A,180,Right,0,60.0,0.6,40.0,59.0,49.0,67.0,,,,,,
199499,Piero Mingoia,60,M,180,Right,1,72.0,0.48,65.0,58.0,44.0,44.0,,,,,,
199500,Deniz Herber,60,A,182,Right,0,68.0,0.5700000000000001,34.0,60.0,43.0,64.0,,,,,,
199501,Rubén Garcés,54,D,180,Right,0,54.0,0.26,32.0,31.0,59.0,56.0,,,,,,
199510,Nick Proschwitz,65,A,192,Right,0,70.0,0.6,50.0,57.0,59.0,72.0,,,,,,
199526,Balázs Megyeri,63,GK,188,Right,1,,,,,,,67.0,58.0,75.0,67.0,55.0,57.0
199538,Ricky van Haaren,64,M,172,Right,1,61.0,0.61,65.0,62.0,58.0,58.0,,,,,,
199542,Shabir Isoufi,65,M,168,Right,1,82.0,0.62,61.0,72.0,42.0,63.0,,,,,,
199554,Damiano Zanon,62,D,177,Right,0,68.0,0.47000000000000003,54.0,56.0,65.0,65.0,,,,,,
199556,Marco Verratti,65,M,165,Right,0,72.0,0.6,63.0,66.0,55.0,53.0,,,,,,
199557,Andréa Fileccia,61,A,194,Right,1,61.0,0.59,45.0,50.0,51.0,57.0,,,,,,
199561,Nolito,75,M,174,Right,0,86.0,0.6900000000000001,67.0,85.0,51.0,61.0,,,,,,
199562,Ilie,62,M,181,Right,0,68.0,0.5,62.0,60.0,60.0,54.0,,,,,,
199564,Sergi Roberto,70,M,177,Right,0,68.0,0.61,71.0,67.0,52.0,49.0,,,,,,
199566,Miquel Nelom,65,D,174,Left,1,85.0,0.62,60.0,67.0,65.0,72.0,,,,,,
199568,Kostas Lamprou,65,GK,180,Left,0,,,,,,,64.0,61.0,66.0,73.0,55.0,61.0
199575,Jordi Masip,61,GK,177,Right,0,,,,,,,69.0,54.0,56.0,66.0,63.0,54.0
199580,Connor Goldson,55,D,191,Right,0,70.0,0.3,47.0,45.0,64.0,55.0,,,,,,
199584,Maikel Kieftenbeld,67,M,179,Right,0,73.0,0.52,64.0,66.0,69.0,65.0,,,,,,
199590,Kaj Ramsteijn,65,D,194,Right,1,63.0,0.5,59.0,57.0,69.0,63.0,,,,,,
199602,John Guidetti,68,A,185,Right,0,74.0,0.66,54.0,69.0,52.0,65.0,,,,,,
199612,Víctor Andrés,63,M,176,Right,0,66.0,0.51,63.0,63.0,54.0,50.0,,,,,,
199614,Glynor Plet,68,A,194,Right,1,39.0,0.66,49.0,64.0,54.0,60.0,,,,,,
199615,Michael Arnold,54,GK,187,Right,0,,,,,,,59.0,52.0,54.0,59.0,49.0,50.0
199616,Dominic Rau,56,D,187,Right,0,62.0,0.29,31.0,37.0,63.0,49.0,,,,,,
199625,Rémy Amieux,65,D,173,Left,0,76.0,0.61,67.0,67.0,65.0,58.0,,,,,,
199627,Harry Pell,54,M,188,Right,0,70.0,0.45,54.0,61.0,55.0,61.0,,,,,,
199628,Andy Rafferty,49,GK,178,Right,0,,,,,,,54.0,42.0,49.0,62.0,26.0,44.0
199629,Paul Johnson,48,D,185,Right,0,46.0,0.25,25.0,35.0,54.0,62.0,,,,,,
199633,Matthew Lowton,63,D,180,Right,0,74.0,0.27,60.0,58.0,65.0,71.0,,,,,,
199639,Jerson Cabral,69,A,177,Left,1,84.0,0.64,50.0,78.0,42.0,60.0,,,,,,
199651,Fernando Canesín,69,M,176,Right,1,84.0,0.59,66.0,78.0,44.0,50.0,,,,,,
199654,Bernhard Janeczek,60,D,185,Right,0,61.0,0.33,47.0,45.0,64.0,61.0,,,,,,
199657,Franco Arizala,70,A,182,Right,0,79.0,0.66,66.0,69.0,55.0,70.0,,,,,,
199658,Florent Cuvelier,56,M,182,Right,0,68.0,0.54,52.0,64.0,56.0,49.0,,,,,,
19966,Mark Molesley,57,M,185,Right,0,60.0,0.47000000000000003,56.0,60.0,55.0,60.0,,,,,,
199661,Almog Cohen,73,M,169,Right,0,70.0,0.5700000000000001,69.0,67.0,73.0,75.0,,,,,,
199692,Hiram Mier,69,D,179,Right,0,67.0,0.56,63.0,69.0,71.0,74.0,,,,,,
199698,René Sterckx,61,M,179,Right,0,67.0,0.61,62.0,64.0,58.0,61.0,,,,,,
199728,Aurtenetxe,70,D,182,Left,0,72.0,0.48,67.0,56.0,70.0,71.0,,,,,,
199737,Wilson Eduardo,71,A,176,Right,1,85.0,0.71,61.0,73.0,48.0,67.0,,,,,,
199739,Josué,69,M,172,Left,1,82.0,0.64,68.0,74.0,45.0,54.0,,,,,,
199740,Chula,68,A,171,Right,1,83.0,0.59,59.0,73.0,32.0,40.0,,,,,,
199741,Collin Quaner,60,A,190,Left,1,75.0,0.54,46.0,61.0,48.0,57.0,,,,,,
19975,Raphaël Nuzzolo,66,M,175,Left,0,75.0,0.61,63.0,67.0,58.0,57.0,,,,,,
199757,Xavi Annunziata,63,M,178,Right,1,67.0,0.52,58.0,71.0,49.0,52.0,,,,,,
19976,Frank Demouge,67,A,190,Right,1,34.0,0.66,44.0,52.0,63.0,64.0,,,,,,
199767,Marco van Ginkel,67,M,180,Right,0,69.0,0.56,66.0,72.0,61.0,62.0,,,,,,
199770,Matthias Maak,55,M,191,Right,0,50.0,0.33,48.0,48.0,64.0,59.0,,,,,,
199771,René Felix,57,A,179,Right,0,66.0,0.52,56.0,60.0,42.0,58.0,,,,,,
199775,Marcel Lenz,60,GK,187,Right,0,,,,,,,61.0,58.0,56.0,64.0,51.0,61.0
199776,Luca Caldirola,69,D,189,Left,0,66.0,0.46,57.0,44.0,73.0,71.0,,,,,,
199777,Roland Müller,54,GK,180,Right,0,,,,,,,49.0,55.0,48.0,62.0,51.0,52.0
199779,André Hoffmann,59,D,188,Right,0,54.0,0.22,37.0,38.0,63.0,59.0,,,,,,
199780,Maurice Exslager,58,A,178,Right,0,74.0,0.6,39.0,55.0,46.0,70.0,,,,,,
199783,Maximilian Karner,58,D,187,Right,0,50.0,0.22,13.0,40.0,65.0,58.0,,,,,,
199786,Burakcan Kunt,59,M,181,Right,0,71.0,0.53,57.0,65.0,43.0,53.0,,,,,,
199803,Daniel Batz,64,GK,189,Right,1,,,,,,,63.0,65.0,71.0,69.0,59.0,60.0
199804,Dalmau,59,D,185,Right,0,72.0,0.37,55.0,52.0,60.0,51.0,,,,,,
